run_id,config,config_hash,seed,git_hash,mode,runtime_s,node_count,edge_count,peak_mem_mb,accuracy,auc,f1,precision,recall,tp,fp,fn,tn
ablation_030_b1a42a5e_456,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",b1a42a5e,456,1434befb,lite,0.5133156776428223,1000,0,0.0,0.5049999952316284,0.5,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_031_0dee577a_42,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",0dee577a,42,1434befb,lite,0.7037103176116943,1000,0,0.0,0.4950000047683716,0.5400000214576721,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_032_0dee577a_123,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",0dee577a,123,1434befb,lite,0.7201201915740967,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_033_0dee577a_456,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",0dee577a,456,1434befb,lite,0.6246423721313477,1000,0,0.0,0.5049999952316284,0.5,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_034_870a9065_42,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'none'}",870a9065,42,1434befb,lite,0.42738866806030273,1000,0,0.0,0.5049999952316284,0.5,0.0,0.0,0.0,0,0,99,101
ablation_035_870a9065_123,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'none'}",870a9065,123,1434befb,lite,0.3495354652404785,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_036_870a9065_456,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'none'}",870a9065,456,1434befb,lite,0.38969993591308594,1000,0,0.0,0.5049999952316284,0.5600000023841858,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_037_74636991_42,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",74636991,42,1434befb,lite,0.4168832302093506,1000,0,0.0,0.5049999952316284,0.5,0.0,0.0,0.0,0,0,99,101
ablation_038_74636991_123,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",74636991,123,1434befb,lite,0.3995242118835449,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_039_74636991_456,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",74636991,456,1434befb,lite,0.40430712699890137,1000,0,0.0,0.5049999952316284,0.5600000023841858,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_040_d11920d7_42,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",d11920d7,42,1434befb,lite,0.6211481094360352,1000,0,0.0,0.4950000047683716,0.5400000214576721,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_041_d11920d7_123,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",d11920d7,123,1434befb,lite,0.6330623626708984,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_042_d11920d7_456,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",d11920d7,456,1434befb,lite,0.6356382369995117,1000,0,0.0,0.5049999952316284,0.5,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_043_2a8e0281_42,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",2a8e0281,42,1434befb,lite,0.4143049716949463,1000,0,0.0,0.4950000047683716,0.5,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_044_2a8e0281_123,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",2a8e0281,123,1434befb,lite,0.42489004135131836,1000,0,0.0,0.4650000035762787,0.5299999713897705,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_045_2a8e0281_456,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'spectral'}",2a8e0281,456,1434befb,lite,0.6642162799835205,1000,0,0.0,0.5049999952316284,0.5,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_046_618e6164_42,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'dropedge'}",618e6164,42,1434befb,lite,0.5639431476593018,1000,0,0.0,0.4950000047683716,0.5,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_047_618e6164_123,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'dropedge'}",618e6164,123,1434befb,lite,0.5469751358032227,1000,0,0.0,0.4650000035762787,0.5400000214576721,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_048_618e6164_456,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'dropedge'}",618e6164,456,1434befb,lite,0.48062992095947266,1000,0,0.0,0.5049999952316284,0.5199999809265137,0.6710963455149502,0.505,1.0,101,99,0,0
